860276583193509888,3061,16547
860184849394610176,5112,14994
860177593139703809,26680,0
859924526012018688,3576,17592
859851578198683649,3064,13955
859607811541651456,1362,16804
859196978902773760,26211,80282
859074603037188101,11940,30369
858860390427611136,7069,0
858843525470990336,3022,14091
858471635011153920,4250,19457
858107933456039936,2535,14210
857989990357356544,2263,14474
857746408056729600,9327,30748
857393404942143489,1438,5305
857263160327368704,3969,18220
857214891891077121,16,204
857062103051644929,148,0
857029823797047296,3480,17011
857029823797047296,3480,17011
856543823941562368,2544,14807
856526610513747968,1651,10815
856526610513747968,1651,10815
856288084350160898,15,485
856282028240666624,5570,25177
855862651834028034,21,302
855860136149123072,851,4403
855857698524602368,1857,10844
855851453814013952,16106,41844
855818117272018944,4802,24249
855459453768019968,7293,27050
855245323840757760,5258,0
855138241867124737,36,0
854732716440526848,5339,20639
854482394044301312,6008,26531
854365224396361728,4142,17182
854120357044912130,6584,29163
854010172552949760,2787,14817
853760880890318849,5112,26040
853639147608842240,8862,31506
853299958564483072,3168,14149
852936405516943360,1785,0
852912242202992640,1597,8247
852672615818899456,1908,13628
852553447878664193,3113,14885
852311364735569921,8866,30323
852226086759018497,6081,18315
852189679701164033,1417,10566
852189679701164033,1417,10566
852189679701164033,1417,10566
851591660324737024,3124,14934
851464819735769094,6301,22237
851224888060895234,5166,19020
850753642995093505,8067,28111
850380195714523136,2327,12063
850333567704068097,301,3185
850145622816686080,3391,15023
850019790995546112,4366,18762
849776966551130114,6809,27884
849668094696017920,4441,0
849412302885593088,2829,14664
849336543269576704,1688,10544
849051919805034497,7611,38956
848690551926992896,3916,23245
848324959059550208,4138,22805
848213670039564288,645,7534
848212111729840128,2715,15021
847978865427394560,2919,0
847971574464610304,394,0
847962785489326080,4570,21712
847842811428974592,1188,5008
847617282490613760,376,6466
847606175596138505,3080,17333
847251039262605312,3913,18943
847157206088847362,5249,18353
847116187444137987,2873,19862
846874817362120707,3547,18601
846514051647705089,10371,41129
846505985330044928,2758,13052
846153765933735936,8164,29065
846139713627017216,9160,28776
846042936437604353,2586,14794
845812042753855489,7854,26976
845677943972139009,4373,23393
845677943972139009,4373,23393
845397057150107648,1620,7076
845306882940190720,4853,21603
845098359547420673,6936,0
844979544864018432,2309,12658
844973813909606400,2850,13923
844973813909606400,2850,13923
844580511645339650,2813,15281
844223788422217728,1991,12695
843981021012017153,2699,14096
843856843873095681,4169,19949
843604394117681152,2478,15685
843235543001513987,5401,19951
843235543001513987,5401,19951
842846295480000512,3317,14206
842765311967449089,1176,6294
842535590457499648,3176,16894
842163532590374912,5258,22705
842115215311396866,2756,13022
841833993020538882,13562,0
841680585030541313,7151,24021
841439858740625411,3321,11719
841320156043304961,5017,18400
841314665196081154,4234,14745
841077006473256960,4881,21321
840761248237133825,1622,0
840728873075638272,14582,0
840698636975636481,2,163
840696689258311684,890,11470
840632337062862849,1622,8418
840370681858686976,4176,15316
840268004936019968,5209,17882
839990271299457024,2066,12517
839549326359670784,7069,25550
839290600511926273,132,0
839239871831150596,5933,25205
838952994649550848,3662,18342
838921590096166913,1854,10409
838916489579200512,31,0
838831947270979586,10019,0
838561493054533637,1231,10244
838476387338051585,4340,20943
838201503651401729,9182,0
838150277551247360,303,1567
838085839343206401,1,134
838083903487373313,2840,16437
837820167694528512,7148,31803
837482249356513284,407,3602
837471256429613056,2061,11971
837471256429613056,2061,11971
837110210464448512,2177,15050
837110210464448512,2177,15050
836989968035819520,2111,11937
836753516572119041,4262,18104
836677758902222849,2022,11821
836648853927522308,508,0
836397794269200385,25062,0
836380477523124226,2745,13894
836260088725786625,3978,19931
836001077879255040,3889,17865
835685285446955009,7416,0
835574547218894849,3298,16632
835536468978302976,1540,0
835309094223372289,19148,0
835297930240217089,2738,15426
835264098648616962,1540,7231
835246439529840640,63,1990
835172783151792128,5290,24540
835152434251116546,2759,20919
834931633769889797,1490,10097
834786237630337024,5106,20186
834574053763584002,2313,12799
834477809192075265,9762,0
834458053273591808,1547,9023
834209720923721728,4324,19237
834167344700198914,3361,14810
834089966724603904,1963,9432
834086379323871233,2038,12224
833863086058651648,2210,12601
833826103416520705,3488,17061
833732339549220864,206,0
833722901757046785,2997,19654
833479644947025920,1888,13984
833124694597443584,4441,18964
832998151111966721,2013,12416
832769181346996225,38,0
832757312314028032,3317,15823
832682457690300417,2666,11136
832645525019123713,484,2735
832636094638288896,2560,14870
832397543355072512,2036,11229
832369877331693569,2919,16070
832273440279240704,2145,10634
832215909146226688,5717,0
832215726631055365,8583,0
832088576586297345,2,58
832040443403784192,8817,0
832032802820481025,4296,16755
831939777352105988,5652,22459
831926988323639298,34,319
831911600680497154,5968,25819
831670449226514432,1688,9773
831650051525054464,1785,6675
831552930092285952,2161,8443
831322785565769729,1442,8755
831315979191906304,1036,6171
831309418084069378,2264,11082
831262627380748289,1887,11142
830956169170665475,1374,7495
830583320585068544,15397,62313
830173239259324417,5239,0
830097400375152640,2694,9139
829878982036299777,4597,0
829861396166877184,1793,11500
829501995190984704,9762,29851
829449946868879360,1861,9865
829449946868879360,1861,9865
829141528400556032,6761,22873
829011960981237760,15085,50202
828801551087042563,3157,0
828770345708580865,5391,24053
828708714936930305,10314,34204
828650029636317184,1234,8936
828409743546925057,1079,6031
828408677031882754,1185,7240
828381636999917570,2056,11845
828376505180889089,993,6974
828372645993398273,2723,11844
828361771580813312,165,2067
828046555563323392,2651,11037
828011680017821696,1984,9759
827933404142436356,4825,18818
827653905312006145,2791,14566
827600520311402496,864,7055
827324948884643840,2803,14931
827324948884643840,2803,14931
827199976799354881,2060,9991
826958653328592898,4597,20275
826848821049180160,9318,33993
826615380357632002,3676,0
826598799820865537,230,4848
826598365270007810,2174,9425
826476773533745153,3890,17344
826240494070030336,2414,12502
826204788643753985,855,4591
826115272272650244,2867,14718
825876512159186944,1735,9901
825829644528148480,2329,11995
825535076884762624,16328,53866
825147591692263424,4168,17227
825120256414846976,1166,0
825026590719483904,1166,5891
824796380199809024,5090,0
824775126675836928,3265,14028
824663926340194305,1640,9922
824325613288833024,9868,11157
824297048279236611,3561,14190
824025158776213504,556,4569
823939628516474880,2527,10038
823719002937630720,10335,0
823699002998870016,2333,13194
823581115634085888,2437,12234
823333489516937216,22,660
823322678127919110,3713,14794
823269594223824897,9200,0
822975315408461824,3197,16341
822872901745569793,39844,123768
822859134160621569,2107,12425
822647212903690241,5945,0
822610361945911296,2725,13937
822489057087389700,5945,17069
822462944365645825,13111,26239
822244816520155136,9200,33047
822163064745328640,4369,0
821886076407029760,2135,10654
821813639212650496,3121,0
821765923262631936,1556,7886
821522889702862852,1628,7556
821421320206483457,5120,0
821407182352777218,3984,11074
821153421864615936,9,234
821149554670182400,1822,8083
821107785811234820,1967,9053
821044531881721856,2121,11926
820837357901512704,6229,0
820749716845686786,9182,29769
820690176645140481,2996,11569
820494788566847489,521,0
820446719150292993,2388,0
820314633777061888,521,3149
820078625395449857,5774,18607
820013781606658049,1081,0
819952236453363712,1081,5012
819924195358416896,4533,12202
819711362133872643,2867,12580
819588359383371776,1866,9135
819347104292290561,1115,6812
819238181065359361,379,2134
819227688460238848,6229,21747
819015337530290176,34481,0
819015331746349057,17760,0
819006400881917954,17760,42914
819004803107983360,34481,82483
818646164899774465,19408,0
818627210458333184,7047,21175
818614493328580609,2349,9285
818588835076603904,5680,0
818536468981415936,2265,10243
818307523543449600,7443,0
818259473185828864,2077,10391
818145370475810820,2364,11597
817908911860748288,739,4596
817827839487737858,25062,48493
817777686764523521,2519,10205
817536400337801217,2723,11089
817502432452313088,3136,0
817423860136083457,13562,31781
817415592588222464,886,5278
817181837579653120,7848,0
817171292965273600,1865,8291
817120970343411712,2408,11524
817056546584727552,1512,8118
816829038950027264,4380,0
816816676327063552,1888,9452
816697700272001025,2051,9218
816450570814898180,7443,28622
816336735214911488,1798,8153
816091915477250048,1980,8467
816062466425819140,944,0
816014286006976512,4869,0
815990720817401858,944,4681
815966073409433600,7848,21083
815745968457060357,3850,0
815736392542261248,2116,9288
815639385530101762,1550,7800
815390420867969024,3564,9792
814986499976527872,1185,7241
814638523311648768,2522,10666
814578408554463233,5451,0
814530161257443328,1740,8199
814153002265309185,8095,27189
813944609378369540,2949,0
813910438903693312,1728,8823
813812741911748608,13010,34543
813800681631023104,1645,7867
813217897535406080,6839,17636
813202720496779264,1703,8751
813187593374461952,4040,18776
813172488309972993,1805,8779
813157409116065792,2063,7357
813142292504645637,2239,8068
813130366689148928,418,4253
813127251579564032,2914,11183
813112105746448384,2558,9770
813096984823349248,3379,10006
813081950185472002,2591,9407
813066809284972545,1823,7525
813051746834595840,6834,19888
812781120811126785,1784,7137
812781120811126785,1784,7137
812709060537683968,1351,6279
812503143955202048,1148,5740
812466873996607488,1797,7555
812372279581671427,3418,12910
811985624773361665,1308,6897
811744202451197953,1470,7145
811647686436880384,681,5312
811627233043480576,2847,12048
811386762094317568,5967,19819
810984652412424192,1329,5043
810896069567610880,1641,8519
810657578271330305,2464,10409
810284430598270976,10482,33253
810254108431155201,3157,13942
809920764300447744,3676,14759
809808892968534016,4567,0
809448704142938112,1365,6595
809220051211603969,5239,18842
809084759137812480,3293,12537
808838249661788160,2861,9636
808733504066486276,2031,7481
808501579447930884,2452,10741
808344865868283904,19408,40092
808134635716833280,5499,0
808106460588765185,2062,8368
808001312164028416,3300,11825
807621403335917568,3378,13824
807106840509214720,51532,111360
807059379405148160,6878,0
807010152071229440,3625,12440
806629075125202948,32296,70440
806620845233815552,5132,0
806576416489959424,1822,4654
806542213899489280,2215,9717
806242860592926720,10857,0
806219024703037440,1132,6128
805958939288408065,5004,0
805932879469572096,1797,7879
805826884734976000,1713,6223
805823200554876929,7454,0
805520635690676224,1549,5467
805487436403003392,2374,8337
805207613751304193,1624,7465
804738756058218496,3594,12961
804475857670639616,1888,5825
804413760345620481,3001,0
804026241225523202,15007,41958
803773340896923648,2583,9533
803692223237865472,6914,0
803638050916102144,3882,10361
803380650405482500,1765,7379
803321560782307329,4945,0
803276597545603072,2295,9522
802952499103731712,1871,8560
802624713319034886,2720,0
802600418706604034,1379,6751
802572683846291456,2352,8501
802323869084381190,5468,15314
802265048156610565,1293,6609
802265048156610565,1293,6609
802239329049477120,2455,8626
802185808107208704,250,0
801958328846974976,1593,7352
801854953262350336,219,1719
801538201127157760,1950,7796
801285448605831168,770,5730
801167903437357056,5499,23120
801127390143516673,3695,0
801115127852503040,1983,7664
800859414831898624,90,644
800855607700029440,1515,0
800751577355128832,2626,10078
800513324630806528,2822,12467
800459316964663297,2058,9030
800443802682937345,4016,0
800388270626521089,2632,10589
800188575492947969,3687,0
800141422401830912,2388,14483
800018252395122689,12285,26826
799774291445383169,4362,0
799757965289017345,2000,7951
799422933579902976,1798,7675
799308762079035393,5070,0
799297110730567681,2557,9372
799063482566066176,2339,7678
798933969379225600,4151,12399
798925684722855936,1357,7149
798705661114773508,6208,0
798701998996647937,7230,0
798697898615730177,6086,0
798694562394996736,4633,0
798686750113755136,2178,0
798682547630837760,4425,0
798673117451325440,5214,0
798665375516884993,3674,0
798644042770751489,1742,0
798628517273620480,1861,0
798585098161549313,5261,0
798576900688019456,5470,0
798340744599797760,3133,0
798209839306514432,2419,9911
797971864723324932,2886,10923
797545162159308800,4611,13844
797236660651966464,6153,18894
797165961484890113,24,212
796904159865868288,8344,0
796865951799083009,1826,7290
796759840936919040,2828,11197
796563435802726400,6720,0
796484825502875648,1650,7164
796387464403357696,3883,10440
796177847564038144,13340,0
796149749086875649,13340,30441
796125600683540480,1680,4728
796116448414461957,2248,8623
796080075804475393,2161,8013
796031486298386433,3497,10249
795464331001561088,21923,46687
795400264262053889,2680,9476
795076730285391872,5090,15313
794983741416415232,3150,0
794926597468000259,2155,9667
794355576146903043,9644,0
794332329137291264,2532,9107
794205286408003585,3108,8752
793962221541933056,4567,15875
793845145112371200,1742,8757
793614319594401792,2921,0
793601777308463104,1516,7556
793500921481273345,2229,10091
793286476301799424,8583,23303
793271401113350145,2244,8237
793256262322548741,7787,18903
793241302385262592,3067,9963
793226087023144960,2712,9267
793210959003287553,2602,8461
793195938047070209,5263,14423
793180763617361921,1860,6542
793165685325201412,2624,8882
793150605191548928,1593,5837
793135492858580992,2351,6065
793120401413079041,3678,12009
792913359805018113,3706,13555
792883833364439040,4001,10691
792773781206999040,1571,6985
792394556390137856,4010,12685
792050063153438720,1670,6771
791821351946420224,19654,0
791784077045166082,8876,0
791780927877898241,3551,0
791774931465953280,20716,42644
791672322847637504,2921,11118
791406955684368384,3850,12464
791312159183634433,2360,8302
791026214425268224,3804,0
790987426131050500,1985,9294
790946055508652032,4380,15835
790723298204217344,2141,0
790698755171364864,1802,7787
790581949425475584,6631,19518
790337589677002753,1764,7409
790277117346975746,2949,11878
790227638568808452,3302,0
789986466051088384,2141,8785
789960241177853952,3818,0
789903600034189313,3875,9769
789628658055020548,1643,7073
789599242079838210,1792,6365
789530877013393408,3150,11068
789314372632018944,2132,8185
789280767834746880,4586,0
789268448748703744,2441,8626
789137962068021249,2603,9214
788908386943430656,11691,26007
788765914992902144,9644,25852
788552643979468800,6646,0
788412144018661376,4915,14689
788178268662984705,1972,6873
788150585577050112,1197,5778
788070120937619456,3209,0
788039637453406209,1221,5780
787810552592695296,2838,8140
787717603741622272,2583,9693
787397959788929025,2664,10312
787322443945877504,1622,7372
787111942498508800,6289,0
786963064373534720,7416,25234
786729988674449408,2271,0
786709082849828864,5717,17338
786664955043049472,2360,10029
786595970293370880,2910,8953
786363235746385920,3214,10252
786286427768250368,2638,7545
786233965241827333,4369,14373
786051337297522688,147,1353
786036967502913536,6493,0
785927819176054784,2979,10788
785872687017132033,1669,6325
785639753186217984,2101,7442
785533386513321988,1836,8564
785515384317313025,1159,5770
785264754247995392,1515,6884
785170936622350336,4488,11332
784826020293709826,3001,9563
784517518371221505,2363,8471
784431430411685888,1183,5439
784183165795655680,7454,18921
784057939640352768,10335,28032
783839966405230592,10019,28321
783821107061198850,1824,6967
783695101801398276,2987,9851
783466772167098368,2075,7953
783391753726550016,5082,15953
783347506784731136,5136,0
783334639985389568,10857,27424
783085703974514689,2017,7716
782969140009107456,6878,22785
782747134529531904,1317,7055
782722598790725632,5004,16249
782598640137187329,1763,7374
782305867769217024,5120,15680
782021823840026624,5722,0
781955203444699136,3132,10537
781661882474196992,2519,9858
781655249211752448,1050,3770
781524693396357120,5132,19545
781308096455073793,2379,6731
781251288990355457,1924,7905
781163403222056960,2578,9261
780931614150983680,6720,20449
780858289093574656,1861,6785
780800785462489090,1200,5181
780601303617732608,3121,11401
780543529827336192,1624,5935
780496263422808064,3416,0
780476555013349377,103,0
780459368902959104,1001,4987
780192070812196864,2082,8197
780092040432480260,2128,0
780074436359819264,4562,11402
779834332596887552,6493,17720
779377524342161408,2878,8230
779124354206535695,16975,0
779124354206535695,16975,0
779056095788752897,4200,13850
778990705243029504,6642,18698
778774459159379968,9135,0
778764940568104960,337,819
778748913645780993,1205,6441
778650543019483137,1386,5409
778624900596654080,941,4333
778408200802557953,3999,12840
778396591732486144,11309,0
778383385161035776,1019,5502
778286810187399168,3055,9712
778039087836069888,2460,7965
778027034220126208,1490,6185
777953400541634568,3260,0
777885040357281792,1512,5981
777684233540206592,2720,10590
777641927919427584,3912,0
777621514455814149,2333,8198
777189768882946048,3976,13288
776819012571455488,12565,0
776813020089548800,1111,4599
776477788987613185,2551,8229
776249906839351296,8436,0
776218204058357768,14673,28033
776201521193218049,2332,9011
776113305656188928,4016,11087
776088319444877312,141,1712
775898661951791106,15487,0
775842724423557120,2459,11012
775733305207554048,3695,13044
775729183532220416,4270,12234
775364825476165632,2712,6933
775350846108426240,3620,9548
775350846108426240,3620,9548
775085132600442880,4362,14602
774757898236878852,1653,8121
774639387460112384,1613,6351
774314403806253056,5070,20487
773985732834758656,3580,10143
773922284943896577,1623,6042
773704687002451968,1495,6223
773670353721753600,1222,5042
773547596996571136,5680,20773
773336787167145985,4665,0
773308824254029826,6936,21948
773247561583001600,2998,8861
773191612633579521,3796,9366
772877495989305348,3573,8039
772826264096874500,2206,7560
772615324260794368,3112,0
772581559778025472,1583,6088
772193107915964416,1287,5667
772152991789019136,1049,3581
772117678702071809,686,3547
772114945936949249,440,2581
772102971039580160,865,3768
771908950375665664,1752,6175
771770456517009408,3133,11267
771500966810099713,2418,7770
771380798096281600,4665,9898
771171053431250945,6872,0
771136648247640064,2705,8586
771102124360998913,1328,5849
771014301343748096,1534,6467
771014301343748096,1534,6467
770787852854652928,1102,4607
770772759874076672,1322,4880
770772759874076672,1322,4880
770655142660169732,1666,6903
770414278348247044,1924,5934
770293558247038976,1353,5836
770093767776997377,2810,0
770069151037685760,2120,7124
769940425801170949,8817,29221
769695466921623552,1562,6033
769335591808995329,7118,0
769212283578875904,1597,5066
768970937022709760,5987,13361
768909767477751808,2434,0
768855141948723200,823,3921
768609597686943744,1097,3845
768596291618299904,1186,4734
768554158521745409,5375,0
768473857036525572,3153,12761
768193404517830656,3260,10175
767884188863397888,1265,4461
767754930266464257,4945,14954
767500508068192258,2145,7030
767191397493538821,3463,11504
767122157629476866,2637,9528
767122157629476866,2637,9528
766793450729734144,1255,4734
766714921925144576,346,2457
766693177336135680,730,3787
766423258543644672,1455,5626
766313316352462849,1731,6329
766078092750233600,2418,0
766069199026450432,771,3933
766008592277377025,458,3525
765719909049503744,1990,6791
765669560888528897,1130,4836
765395769549590528,3107,25067
765371061932261376,2000,6659
765222098633691136,3112,10893
764857477905154048,1646,6059
764259802650378240,1388,5624
763956972077010945,49,730
763837565564780549,3804,11725
763183847194451968,1356,5051
763167063695355904,2746,0
763103485927849985,2114,6914
762699858130116608,3302,11348
762471784394268675,5897,10503
762464539388485633,3818,9625
762316489655476224,1028,4494
762035686371364864,14264,29741
761976711479193600,1822,5033
761750502866649088,3583,0
761745352076779520,793,4008
761672994376806400,26679,46185
761599872357261312,1099,3877
761371037149827077,16625,0
761334018830917632,1337,4823
761292947749015552,1000,4176
761227390836215808,1443,4985
761004547850530816,3209,10624
760893934457552897,888,3570
760656994973933572,1748,6159
760641137271070720,1189,4669
760539183865880579,3335,7065
760521673607086080,1282,3918
760290219849637889,10552,25022
760252756032651264,797,3701
760190180481531904,1650,5345
760153949710192640,28,0
759943073749200896,1928,5521
759943073749200896,1928,5521
759846353224826880,1798,6283
759793422261743616,1760,5571
759793422261743616,1760,5571
759557299618865152,1102,4387
759447681597108224,2271,7931
759446261539934208,454,1560
759197388317847553,1802,5690
759159934323924993,1066,0
759099523532779520,3815,13587
759047813560868866,1846,6058
758854675097526272,840,3319
758828659922702336,3547,10459
758740312047005698,1497,5374
758474966123810816,913,3549
758467244762497024,2025,4472
758405701903519748,1759,4864
758355060040593408,961,3149
758099635764359168,9135,17679
758041019896193024,339,2527
757741869644341248,3018,6417
757729163776290825,7194,0
757725642876129280,1109,4249
757611664640446465,1007,4285
757597904299253760,278,0
757596066325864448,957,4062
757400162377592832,6300,14123
757393109802180609,1576,5435
757354760399941633,1298,4201
756998049151549440,1832,5869
756939218950160384,1833,6201
756651752796094464,1190,4696
756526248105566208,3294,9695
756303284449767430,1004,3683
756288534030475264,16279,41146
756275833623502848,1402,5967
755955933503782912,2625,6816
755206590534418437,4901,15268
755110668769038337,10170,19697
754874841593970688,7229,0
754856583969079297,2309,6427
754747087846248448,476,2413
754482103782404096,1790,4933
754449512966619136,672,3502
754120377874386944,2160,7370
754120377874386944,2160,7370
753655901052166144,1992,5447
753420520834629632,3233,7332
753398408988139520,1730,5355
753375668877008896,2128,7130
753298634498793472,5199,0
753294487569522689,956,3122
753039830821511168,19148,34537
753026973505581056,877,3651
752932432744185856,6289,11724
752917284578922496,1441,6493
752701944171524096,2614,0
752682090207055872,1457,5592
752660715232722944,1420,4068
752568224206688256,2079,5103
752519690950500352,3153,6850
752334515931054080,1006,3589
752309394570878976,14874,0
752173152931807232,1668,5537
751950017322246144,830,2844
751937170840121344,1195,4826
751830394383790080,1784,5434
751793661361422336,2614,5390
751598357617971201,2829,7395
751583847268179968,1002,4096
751538714308972544,1146,4707
751456908746354688,922,3005
751251247299190784,5382,11720
751205363882532864,1665,5892
751132876104687617,1183,4722
750868782890057730,1244,4457
750719632563142656,4586,12237
750506206503038976,1052,4131
750429297815552001,3912,12278
750383411068534784,1039,4261
750381685133418496,27,669
750147208377409536,874,2904
750132105863102464,1180,3360
750117059602808832,1207,4050
750101899009982464,777,2838
750086836815486976,492,2021
750071704093859840,3026,7232
750056684286914561,818,2951
750041628174217216,566,2959
750026558547456000,719,2523
750011400160841729,820,3002
749996283729883136,755,2830
749981277374128128,2275,4774
749774190421639168,1208,4347
749417653287129088,1511,5667
749403093750648834,491,2431
749395845976588288,3150,7952
749317047558017024,2044,5090
749075273010798592,1883,5355
749064354620928000,1405,4492
749036806121881602,729,2883
748977405889503236,3126,10009
748932637671223296,2057,5402
748705597323898880,876,2583
748699167502000129,1455,4406
748692773788876800,1227,3949
748575535303884801,1809,5624
748568946752774144,609,2039
748346686624440324,1119,4851
748337862848962560,3729,7051
748324050481647620,691,3449
748307329658011649,654,3440
748220828303695873,7102,13116
747963614829678593,1956,5371
747933425676525569,2354,6169
747885874273214464,880,2721
747844099428986880,677,2619
747816857231626240,1056,4496
747651430853525504,143,1270
747648653817413632,5318,11951
747600769478692864,521,2163
747594051852075008,949,3412
747512671126323200,1474,5121
747461612269887489,945,3585
747439450712596480,1751,5029
747242308580548608,2625,0
747219827526344708,1437,4887
747204161125646336,830,3121
747103485104099331,3621,8869
746906459439529985,271,2714
746872823977771008,1941,5557
746818907684614144,1593,4942
746790600704425984,1460,4522
746757706116112384,3551,8826
746726898085036033,1637,5622
746542875601690625,1744,4683
746521445350707200,900,0
746507379341139972,991,4337
746369468511756288,1485,5749
746131877086527488,2001,6382
746056683365994496,740,3319
745789745784041472,965,3658
745712589599014916,2126,6494
745433870967832576,2308,6530
745422732645535745,2196,7935
745314880350101504,2475,6602
745074613265149952,3183,7256
745057283344719872,2052,6742
744995568523612160,568,2733
744971049620602880,2440,7291
744709971296780288,1435,5222
744334592493166593,1930,6330
744234799360020481,70504,144449
744223424764059648,326,1529
743980027717509120,1004,3888
743895849529389061,877,3396
743835915802583040,1867,0
743609206067040256,1269,4150
743595368194129920,5954,16918
743545585370791937,861,3274
743510151680958465,3415,7397
743253157753532416,1119,3928
743222593470234624,1734,5726
743210557239623680,1236,3552
742534281772302336,3278,6548
742528092657332225,1793,4095
742465774154047488,3594,6739
742423170473463808,3416,9075
742385895052087300,1776,6281
742161199639494656,1245,3991
742150209887731712,1398,4710
741793263812808706,1384,4212
741743634094141440,2496,7544
741438259667034112,746,3411
741303864243200000,2916,8116
741099773336379392,5014,9206
741067306818797568,2810,8848
740995100998766593,2465,5821
740711788199743490,862,3142
740699697422163968,707,2647
740676976021798912,6208,16796
740373189193256964,12110,32470
740365076218183684,388,2245
740359016048689152,796,3043
740214038584557568,1784,6173
739979191639244800,5375,18474
739932936087216128,986,3749
739844404073074688,786,3520
739623569819336705,1238,3492
739606147276148736,1493,4983
739544079319588864,19232,36428
739485634323156992,2640,6598
739238157791694849,52755,106949
738891149612572673,6,90
738885046782832640,1044,3501
738883359779196928,722,3040
738537504001953792,1393,4696
738402415918125056,739,3006
738184450748633089,1106,3961
738166403467907072,3037,8060
738156290900254721,586,2278
737826014890496000,1602,4831
737800304142471168,3165,9259
737678689543020544,1198,4623
737445876994609152,4051,9428
737322739594330112,733,3315
737310737551491075,6747,13500
736736130620620800,1541,3875
736392552031657984,6646,16311
736365877722001409,1114,3669
736225175608430592,2545,7482
736010884653420544,2700,7242
735991953473572864,1036,3298
